restaurant_id,Name,Rating,cusines,delivery_review_number,location,Longitude,Latitude,Restaurant_link,price_for_one
3183,Momo Singh,3.6,"Fast Food, Chinese, North Indian, Mughlai, Beverages, Sichuan",285,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/momo-singh-whitefield-bangalore/order,225
3184,Sufis Fast Foods,4,Chinese,49,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/sufis-fast-foods-brookefield-bangalore/order,100
3185,Kabab King Restaurant,3.5,"Chinese, North Indian, Beverages",13900,"Banashankari, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/kabab-king-restaurant-1-banashankari-bangalore/order,200
217,Wendy's,3.9,"Burger, Fast Food, American",1042,"Malleshwaram, Bangalore",77.5703253,13.0027353,https://www.zomato.com/bangalore/wendys-malleshwaram-bangalore/order,200
1438,Reddy's Restaurant,3.9,"North Indian, Chinese, Mughlai, Andhra, Biryani",3161,"Sarjapur Road, Bangalore",77.6653284,12.920441,https://www.zomato.com/bangalore/reddys-restaurant-sarjapur-road-bangalore/order,350
327,WarmOven Cake & Desserts,4.1,"Bakery, Desserts, Ice Cream, Shake",6209,"Vijay Nagar, Bangalore",77.61250656,12.96591365,https://www.zomato.com/bangalore/warmoven-cake-desserts-vijay-nagar-bangalore/order,250
815,Rolls Kitchen,4.2,"Rolls, Fast Food, Beverages",2769,"Langford Town, Bangalore",77.6037312,12.957998,https://www.zomato.com/bangalore/rolls-kitchen-langford-town-bangalore/order,100
3186,Dil Tiffins,3.5,"South Indian, Beverages",17,"Majestic, Bangalore",77.5728757,12.9757079,https://www.zomato.com/bangalore/dil-tiffins-majestic-bangalore/order,100
3187,Mustard Food Court,4.1,"North Indian, Chinese, Beverages",612,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/mustard-food-court-hsr/order,200
3188,Shawarma Grill House,4,"Chinese, Biryani, Mughlai, North Indian, Shake, Sichuan",3938,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/shawarma-grill-house-rajajinagar-bangalore/order,250
15,Kapoor's Cafe,4,"North Indian, Beverages, Desserts",3227,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/kapoors-cafe-electronic-city-bangalore/order,350
3189,Tadka Punjab Da,4.1,"North Indian, Chinese",165,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/tadka-punjab-da-electronic-city-bangalore/order,200
525,Taco Bell,4.1,"Mexican, Fast Food, Wraps, Beverages",57,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/taco-bell-jayanagar-bangalore/order,200
1618,By 2 Coffee,4.3,South Indian,6748,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/by-2-coffee-basavanagudi/order,50
3190,Qissa,4,"Arabian, Lebanese, Turkish, Middle Eastern, Rolls, Beverages, Desserts",773,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/qissa-indiranagar-bangalore/order,750
3191,Sachi Bakery Sweets And Chats,4,"Desserts, Bakery, Street Food, Fast Food",41,"Uttarahalli, Bangalore",77.5455438,12.9055682,https://www.zomato.com/bangalore/sachi-bakery-sweets-and-chats-uttarahalli-bangalore/order,50
3192,ROC,3.9,"Fast Food, Pasta, Burger, Pizza",299,"Banaswadi, Bangalore",77.6518539,13.0141618,https://www.zomato.com/bangalore/roc-banaswadi-bangalore/order,300
3193,FNP Cakes,3.5,Bakery,126,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/fnp-cakes-whitefield-bangalore/order,100
3194,Smoke Steak House,0,Continental,5,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/smoke-steak-house-marathahalli-bangalore/order,300
1664,Friendly Neighbourhood Pizza - Man,4.4,"Pizza, Italian, Ice Cream, Shake",327,"JP Nagar, Bangalore",77.5782713,12.9072515,https://www.zomato.com/bangalore/friendly-neighbourhood-pizza-man-jp-nagar-bangalore/order,200
439,Hungry Chang,3.6,"Chinese, Fast Food, Sichuan",387,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/hungry-chang-kalyan-nagar-bangalore/order,200
3195,Elite Kerala Mess,3.9,"Kerala, South Indian, Biryani, Street Food, North Indian, Seafood",5283,"Bannerghatta Road, Bangalore",77.6041899,12.9521804,https://www.zomato.com/bangalore/elite-kerala-mess-bannerghatta-road-bangalore/order,150
603,Just Bake,4.1,Bakery,300,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/just-bake-5-rajajinagar/order,300
3196,SFC Kabab Corner,3.8,"Chinese, North Indian, Mughlai",889,"Bommasandra, Bangalore",77.6916113,12.8162443,https://www.zomato.com/bangalore/sfc-kabab-corner-bommasandra/order,175
1379,Anika Tiffin,3.4,"North Indian, Street Food, Chinese",242,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/anika-tiffin-rajajinagar-bangalore/order,200
1560,Dum Safar Biryani,4.3,"Biryani, Kebab, North Indian, BBQ, Desserts, Beverages",94,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/dum-safar-biryani-electronic-city-bangalore/order,400
3197,Santrupti Biriyani Mane,3.8,"Biryani, South Indian, North Indian, Chinese, Sichuan",129,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/santrupti-biriyani-mane-whitefield-bangalore/order,200
280,Veg Daawat By Behrouz,4,"Biryani, Mughlai, North Indian",3,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/veg-daawat-by-behrouz-1-marathahalli-bangalore/order,300
199,Baskin Robbins,4.5,"Ice Cream, Desserts",221,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/baskin-robbins-1-kalyan-nagar-bangalore/order,200
3198,Samskruthi Grand,3.9,"South Indian, North Indian, Chinese",26600,"Jalahalli, Bangalore",77.5483803,13.0464531,https://www.zomato.com/bangalore/samskruthi-grand-jalahalli/order,175
1569,Piazza Pizza By Little Italy,3.4,"Pizza, Fast Food",27,"KR Puram, Bangalore",77.695935,13.007516,https://www.zomato.com/bangalore/piazza-pizza-by-little-italy-kr-puram-bangalore/order,200
3199,Ruchi Curry Point,3.6,"North Indian, Biryani",548,"HBR Layout, Bangalore",77.6323597,13.0358698,https://www.zomato.com/bangalore/ruchi-curry-point-hbr-layout-bangalore/order,100
1593,Carols Pastries & Bakers,4.3,"Bakery, Desserts",622,"Vasanth Nagar, Bangalore",77.58516878,12.98872125,https://www.zomato.com/bangalore/carols-pastries-bakers-vasanth-nagar-bangalore/order,200
3200,Purani Dilli By Anand Sweets,3.8,"North Indian, Chinese, Street Food",2626,"Sarjapur Road, Bangalore",77.6653284,12.920441,https://www.zomato.com/bangalore/purani-dilli-by-anand-sweets-sarjapur-road/order,200
1560,Dum Safar Biryani,4,"Biryani, Kebab, North Indian, BBQ, Desserts, Beverages",51,"Virginia Mall, Whitefield, Bangalore",77.74517955,12.957619,https://www.zomato.com/bangalore/dum-safar-biryani-varthur-main-road-whitefield-bangalore/order,400
2666,SGS Non Veg - Gundu Pulav,4,South Indian,2145,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/sgs-non-veg-gundu-pulav-marathahalli/order,250
15,Kapoor's Cafe,4.1,"North Indian, Beverages, Desserts",3333,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/kapoors-cafe-jayanagar-bangalore/order,350
3201,Joe's Burger & Shakes,0,"Chinese, Burger, Sandwich",9,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/joes-burger-shakes-btm-bangalore/order,150
1569,Piazza Pizza By Little Italy,3.5,"Pizza, Fast Food",94,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/piazza-pizza-by-little-italy-indiranagar-bangalore/order,200
3202,London Dairy,4,"Desserts, Ice Cream",13,"Nagawara, Bangalore",77.6209093,13.0431413,https://www.zomato.com/bangalore/london-dairy-nagawara-bangalore/order,150
238,Mad Over Donuts,3.9,"Desserts, Waffle, Beverages",1334,"Royal Meenakshi Mall, Bannerghatta Road, Bangalore",77.59554297,12.8756837,https://www.zomato.com/bangalore/mad-over-donuts-bannerghatta-road-bangalore/order,125
2063,The Dessert Heaven - Pure Veg,4,"Desserts, Bakery",59,"Domlur, Bangalore",77.6381958,12.9624669,https://www.zomato.com/bangalore/the-dessert-heaven-pure-veg-domlur-bangalore/order,300
3203,New Swathi Grand Pure Veg,4.3,"South Indian, Chinese, North Indian, Shake",805,"Yeshwantpur, Bangalore",77.5529215,13.02383,https://www.zomato.com/bangalore/new-swathi-grand-pure-veg-yeshwantpur-bangalore/order,225
296,Mealful Rolls - India's Biggest Rolls,3.9,"Rolls, Fast Food, North Indian, Desserts, Beverages",835,"Rajajinagar, Bangalore",77.554883,12.9882338,https://www.zomato.com/bangalore/mealful-rolls-indias-biggest-rolls-rajajinagar-bangalore/order,200
367,Goli Vada Pav No. 1,4.3,"Street Food, Burger, Fast Food, Ice Cream",5170,"Brookefield, Bangalore",77.7168891,12.9668213,https://www.zomato.com/bangalore/goli-vada-pav-no-1-brookefield-bangalore/order,125
3204,Om Meal And Paratha Junction,3.6,"North Indian, Street Food, Chinese, Beverages",220,"Domlur, Bangalore",77.6381958,12.9624669,https://www.zomato.com/bangalore/om-meal-and-paratha-junction-domlur-bangalore/order,100
3205,New Tandoor,3.9,"North Indian, Chinese, Mughlai, Rolls, Biryani, Seafood",7329,"CV Raman Nagar, Bangalore",77.6638971,12.9856596,https://www.zomato.com/bangalore/new-tandoor-cv-raman-nagar/order,200
293,Snack House,4,"Fast Food, Street Food, Momos",7467,"Thippasandra, Bangalore",77.6509982,12.973936,https://www.zomato.com/bangalore/snack-house-thippasandra-bangalore/order,200
644,ITC Master Chef Creations,4.3,"North Indian, Biryani, Mughlai, Rolls, Kebab, Desserts, Modern Indian",356,"Koramangala 7th Block, Bangalore",77.6134783,12.9364846,https://www.zomato.com/bangalore/itc-master-chef-creations-koramangala-7th-block-bangalore/order,350
379,HomeSe Just Veg,3.9,"South Indian, North Indian",1017,"Indiranagar, Bangalore",77.6404672,12.9732913,https://www.zomato.com/bangalore/homese-just-veg-indiranagar-bangalore/order,150
80,FreshMenu,3.8,"Continental, Healthy Food, Fast Food, Burger, Sandwich, Chinese, Pasta, Beverages",29900,"Koramangala 1st Block, Bangalore",77.6308832,12.9275886,https://www.zomato.com/freshmenu-2/order,250
3206,Deepu's Kitchen,3.8,"South Indian, Chinese, Biryani",152,"RT Nagar, Bangalore",77.595715,13.0227204,https://www.zomato.com/bangalore/deepus-kitchen-rt-nagar-bangalore/order,150
785,SLAY Coffee Bar,4.2,Coffee,2107,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/slay-coffee-bar-hsr-bangalore/order,175
3207,7th Heaven,3.5,"Bakery, Desserts",35,"Basaveshwara Nagar, Bangalore",77.5394749,12.9931607,https://www.zomato.com/bangalore/7th-heaven-basaveshwara-nagar-bangalore/order,200
232,The Punjabi Rasoi,3.8,"Mughlai, North Indian, Chinese, Beverages",5422,"Sarjapur Road, Bangalore",77.6653284,12.920441,https://www.zomato.com/bangalore/the-punjabi-rasoi-sarjapur-road-bangalore/order,400
3208,PMS Redchillies Curries Point,4,"Biryani, South Indian, Chinese",26,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/pms-redchillies-curries-point-new-bel-road-bangalore/order,200
3209,Kabab Biryani Corner,3.6,"South Indian, Chinese, Rolls, North Indian",1855,"Richmond Road, Bangalore",77.6068229,12.9662452,https://www.zomato.com/bangalore/kabab-biryani-corner-richmond-road-bangalore/order,200
3210,Kolkata No. 1 Katti Rolls,3.6,"Rolls, Momos",184,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/kolkata-no-1-katti-rolls-new-bel-road-bangalore/order,100
3211,Mudpipe Cafe,3.5,"Cafe, Continental, Italian, Fast Food, Burger, Beverages, Desserts",218,"BTM, Bangalore",77.60456543,12.91127585,https://www.zomato.com/bangalore/mudpipe-cafe-btm/order,350
2062,Nasi and Mee,4.1,"Asian, Japanese, Singaporean, Malaysian, Thai",397,"Bannerghatta Road, Bangalore",77.6041899,12.9521804,https://www.zomato.com/bangalore/nasi-and-mee-bannerghatta-road-bangalore/order,450
1222,Udupi Aatithya,3.7,"South Indian, North Indian, Chinese, Street Food, Beverages, Shake, Sichuan",1282,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/udupi-aatithya-whitefield-bangalore/order,200
3212,Sriracha,4,Asian,121,"UB City, Bangalore",77.59620032,12.97229145,https://www.zomato.com/bangalore/sriracha-lavelle-road/order,750
3213,Surabhi Hut,3.7,"North Indian, Chinese, South Indian, Biryani, Sichuan",180,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/surabhi-hut-whitefield-bangalore/order,150
3214,Sri Varu Tiffin Center,4,South Indian,1308,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/sri-varu-tiffin-center-electronic-city-bangalore/order,100
581,Crazy Pizza,3.8,"Pizza, Fast Food",80,"Garuda Mall, Magrath Road, Bangalore",77.60966586,12.97002705,https://www.zomato.com/bangalore/crazy-pizza-brigade-road-bangalore/order,200
3207,7th Heaven,0,"Bakery, Desserts",0,"Bannerghatta Road, Bangalore",77.6041899,12.9521804,https://www.zomato.com/bangalore/7th-heaven-bannerghatta-road-bangalore/order,100
3215,Raj Mess,3.9,"North Indian, Chinese, Fast Food, Rolls, Street Food, Beverages",1786,"Rajarajeshwari Nagar, Bangalore",77.5155224,12.9274413,https://www.zomato.com/bangalore/raj-mess-rajarajeshwari-nagar-bangalore/order,125
3216,Paradise Delicious 2,3.2,"South Indian, North Indian, Chinese, Biryani",106,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/paradise-delicious-2-electronic-city-bangalore/order,150
238,Mad Over Donuts,3.9,"Desserts, Waffle, Beverages",165,"Banashankari, Bangalore",77.59445195,12.96528325,https://www.zomato.com/bangalore/mad-over-donuts-2-banashankari-bangalore/order,100
3217,Isar Ji Cafe,3.6,"North Indian, Fast Food, Street Food, Juices",21,"Bommanahalli, Bangalore",77.6239038,12.9089453,https://www.zomato.com/bangalore/isar-ji-cafe-bommanahalli-bangalore/order,150
3218,Coffee Confessions,4,"Fast Food, Beverages",27,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/coffee-confessions-electronic-city-bangalore/order,400
379,HomeSe Just Veg,4.3,"South Indian, North Indian",536,"Sahakara Nagar, Bangalore",77.58006135,13.0621474,https://www.zomato.com/bangalore/homese-just-veg-sahakara-nagar-bangalore/order,150
238,Mad Over Donuts,3.8,"Desserts, Waffle, Beverages",59,"Sanjay Nagar, Bangalore",77.6958748,12.9578658,https://www.zomato.com/bangalore/mad-over-donuts-sanjay-nagar-bangalore/order,125
193,Crusto’s - Cheese Burst Pizza,3.9,Pizza,75,"Whitefield, Bangalore",77.7497448,12.9696365,https://www.zomato.com/bangalore/crustos-cheese-burst-pizza-1-whitefield-bangalore/order,150
361,NH1 Bowls - Highway To North,4,"North Indian, Biryani, Desserts",423,"Koramangala 6th Block, Bangalore",77.6238477,12.9390255,https://www.zomato.com/bangalore/nh1-bowls-highway-to-north-koramangala-6th-block-bangalore/order,200
114,Nandhini Deluxe,3.9,"Andhra, Biryani, South Indian, North Indian, Chinese, Mughlai, Desserts, Beverages",9952,"Basavanagudi, Bangalore",77.5755021,12.9417261,https://www.zomato.com/bangalore/nandhini-deluxe-basavanagudi/order,400
3219,VKG Food Court,4,"North Indian, South Indian, Chinese, Biryani",71,"Bellandur, Bangalore",77.6782471,12.93103185,https://www.zomato.com/bangalore/vkg-food-court-bellandur-bangalore/order,225
3220,Cafe Factory Co,3.8,"Cafe, Juices, Beverages",44,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/cafe-factory-co-1-marathahalli-bangalore/order,100
130,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",3.8,"Beverages, Desserts, Ice Cream, Waffle, Bakery, Healthy Food",2625,"Kalyan Nagar, Bangalore",77.6403368,13.0221416,https://www.zomato.com/bangalore/frozen-bottle-milkshakes-desserts-and-ice-cream-kalyan-nagar-bangalore/order,175
3221,Box 99,3.3,"North Indian, Chinese, Fast Food, Street Food",93,"Bellandur, Bangalore",77.6782471,12.93103185,https://www.zomato.com/bangalore/box-99-bellandur-bangalore/order,100
2390,Lassi Ghar,3.9,"Beverages, Ice Cream, Fast Food, Desserts, Shake",2,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/lassi-ghar-2-jayanagar-bangalore/order,100
3222,Hotel New Prashanth Naati Shyli,0,"Chinese, North Indian, South Indian, Beverages",18,"Majestic, Bangalore",77.5728757,12.9757079,https://www.zomato.com/bangalore/hotel-new-prashanth-naati-shyli-majestic-bangalore/order,200
3223,Ayodhya Aahar,4.1,"South Indian, North Indian, Chinese",1386,"New BEL Road, Bangalore",77.564105,13.0393922,https://www.zomato.com/bangalore/ayodhya-aahar-new-bel-road-bangalore/order,125
3224,Shakes Planet,3.4,"Beverages, Desserts",521,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/shakes-planet-electronic-city-bangalore/order,150
607,Kailash Parbat,3.8,"North Indian, Street Food, Beverages",799,"Jayanagar, Bangalore",77.5824229,12.9292731,https://www.zomato.com/bangalore/kailash-parbat-2-jayanagar-bangalore/order,400
397,Great Indian Khichdi by EatFit,4.1,"Healthy Food, North Indian, Ice Cream, Desserts, Beverages",466,"HSR, Bangalore",77.6398674,12.9092342,https://www.zomato.com/bangalore/great-indian-khichdi-by-eatfit-hsr-bangalore/order,150
3225,Healthychef,3.9,"Healthy Food, Salad, North Indian",2143,"Kumaraswamy Layout, Bangalore",77.5553179,12.9081487,https://www.zomato.com/bangalore/healthychef-kumaraswamy-layout-bangalore/order,200
3226,Gowdru Mane Hotel,3.6,"Chinese, South Indian, Biryani",141,"Banaswadi, Bangalore",77.6518539,13.0141618,https://www.zomato.com/bangalore/gowdru-mane-hotel-banaswadi-bangalore/order,150
190,A2B - Adyar Ananda Bhavan,4,"South Indian, Street Food, North Indian, Chinese, Fast Food, Beverages, Desserts",3691,"Koramangala 7th Block, Bangalore",77.6134783,12.9364846,https://www.zomato.com/bangalore/a2b-adyar-ananda-bhavan-koramangala-7th-block/order,250
3227,Only @ 69 & 99,3.1,"Sandwich, Pizza, Fast Food",17,"Yeshwantpur, Bangalore",77.5529215,13.02383,https://www.zomato.com/bangalore/only-@-69-99-yeshwantpur-bangalore/order,100
2375,The Bengal Club,3.6,"Bengali, Rolls, North Indian",124,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/the-bengal-club-marathahalli-bangalore/order,200
3228,Hamza Hotel,4.2,"North Indian, Chinese, Mughlai, Biryani",3490,"Shivajinagar, Bangalore",77.6075416,12.986391,https://www.zomato.com/bangalore/hamza-hotel-shivajinagar-bangalore/order,325
1004,Paratha Envy,3.9,"North Indian, Fast Food",200,"Marathahalli, Bangalore",77.6984163,12.9552572,https://www.zomato.com/bangalore/paratha-envy-1-marathahalli-bangalore/order,200
3229,The Food Corner,4.3,"Chinese, North Indian, Street Food, Fast Food, Beverages, Rolls, Sandwich, Sichuan",501,"Vasanth Nagar, Bangalore",77.58516878,12.98872125,https://www.zomato.com/bangalore/the-food-corner-vasanth-nagar-bangalore/order,200
1165,Dil Punjabi,3.7,"North Indian, Desserts, Beverages",211,"Electronic City, Bangalore",77.64825296,12.8487599,https://www.zomato.com/bangalore/dil-punjabi-electronic-city-bangalore/order,200
